TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA
717,4,C,HOGAR,110.99,14,0,25.637,-100.1251,HOGAR REUNIÓN,UT_DENSIDAD
727,4,C,HOGAR,0.0,0,0,25.64184,-100.10777,HOGAR REUNIÓN,UT_DENSIDAD
728,4,C,HOGAR,94.59,13,0,25.66763,-100.18443,HOGAR REUNIÓN,UT_DENSIDAD
264,4,C,BASE,117.0,13,9,25.68144,-100.16911,HOGAR REUNIÓN,UT_DENSIDAD
763,4,C,BASE,0.0,0,0,25.62994,-100.17502,HOGAR REUNIÓN,UT_GAS_URBANA
286,4,CD,RECESO,106.0,10,0,25.65147,-100.10713,PARADA TÉCNICA,UT_GAS_URBANA
641,4,C,RECESO,88.39,13,0,25.66455,-100.15575,OFICINISTAS,UT_TRAFICO_PEATONAL
643,4,C,HOGAR,117.03,13,0,25.65151,-100.18677,HOGAR REUNIÓN,UT_DENSIDAD
297,4,C,HOGAR,83.0,11,0,25.63888,-100.17997,HOGAR REUNIÓN,UT_DENSIDAD
645,4,C,HOGAR,107.67,13,0,25.66766,-100.2033,HOGAR REUNIÓN,UT_DENSIDAD
649,4,C,HOGAR,96.12,13,0,25.68285,-100.16291,HOGAR REUNIÓN,UT_DENSIDAD
294,4,CD,HOGAR,100.0,10,0,25.65195,-100.08189,OFICINISTAS,UT_CARRETERA_GAS
293,4,CD,BASE,103.0,10,0,25.64159,-100.09377,PARADA TÉCNICA,UT_CARRETERA_GAS
655,4,C,HOGAR,0.0,0,0,25.64333,-100.13593,HOGAR REUNIÓN,UT_DENSIDAD
657,4,C,BASE,0.0,0,0,25.62437,-100.06568,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
658,4,C,BASE,0.0,0,0,25.64325,-100.09237,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
32,4,C,HOGAR,83.92,9,0,25.66615,-100.13315,HOGAR REUNIÓN,UT_DENSIDAD
665,4,C,HOGAR,120.91,13,0,25.66052,-100.18487,HOGAR REUNIÓN,UT_DENSIDAD
691,4,C,HOGAR,119.33,13,0,25.66351,-100.17908,HOGAR REUNIÓN,UT_DENSIDAD
672,4,C,BASE,0.0,0,0,25.64168,-100.08912,PARADA TÉCNICA,UT_GAS_URBANA
673,4,C,BASE,111.41,13,0,25.64503,-100.17097,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
278,4,C,HOGAR,112.52,12,0,25.65557,-100.08114,HOGAR REUNIÓN,UT_CARRETERA_GAS
37,4,D,HOGAR,109.93,12,0,25.61395,-100.17367,HOGAR REUNIÓN,UT_DENSIDAD
43,4,CD,HOGAR,0.0,12,0,25.61009,-100.15445,HOGAR REUNIÓN,UT_DENSIDAD
44,4,CD,HOGAR,93.28,12,9,25.61295,-100.15086,HOGAR REUNIÓN,UT_DENSIDAD
685,4,C,BASE,0.0,0,0,25.62251,-100.11564,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
687,4,C,HOGAR,135.12,13,0,25.66008,-100.20738,HOGAR REUNIÓN,UT_DENSIDAD
688,4,C,BASE,114.99,13,0,25.66385,-100.16292,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
689,4,C,HOGAR,124.11,13,0,25.6576,-100.19825,HOGAR REUNIÓN,UT_DENSIDAD
45,4,CD,HOGAR,95.22,14,7,25.60885,-100.15186,HOGAR REUNIÓN,UT_DENSIDAD
842,4,C,HOGAR,86.38,12,0,25.66859,-100.20566,HOGAR REUNIÓN,UT_DENSIDAD
249,4,D,BASE,110.0,10,0,25.64624,-100.09664,PARADA TÉCNICA,UT_GAS_URBANA
101,4,C,HOGAR,0.0,13,0,25.6252,-100.11314,HOGAR REUNIÓN,UT_DENSIDAD
794,4,C,HOGAR,108.38,14,0,25.62578,-100.10845,HOGAR REUNIÓN,UT_DENSIDAD
104,4,C,HOGAR,0.0,13,0,25.66592,-100.09583,HOGAR REUNIÓN,UT_DENSIDAD
109,4,B,HOGAR,0.0,13,0,25.6497,-100.07945,HOGAR REUNIÓN,UT_DENSIDAD
238,4,C,HOGAR,125.16,12,14,25.67126,-100.15907,HOGAR REUNIÓN,UT_DENSIDAD
112,4,B,BASE,0.0,13,0,25.63771,-100.14633,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
233,4,C,BASE,102.97,13,10,25.6675,-100.17705,OFICINISTAS,UT_GAS_URBANA
812,4,C,HOGAR,106.61,14,0,25.63369,-100.08873,HOGAR REUNIÓN,UT_DENSIDAD
225,4,D,BASE,118.72,10,0,25.65933,-100.1462,HOGAR REUNIÓN,UT_GAS_URBANA
825,4,C,HOGAR,116.88,13,0,25.621,-100.1357,HOGAR REUNIÓN,UT_DENSIDAD
829,4,C,HOGAR,115.45,14,0,25.6583,-100.0982,HOGAR REUNIÓN,UT_DENSIDAD
788,4,C,HOGAR,102.92,14,0,25.62279,-100.14207,HOGAR REUNIÓN,UT_DENSIDAD
845,4,C,HOGAR,106.03,14,0,25.6792,-100.179,HOGAR REUNIÓN,UT_DENSIDAD
128,4,BC,BASE,95.54,10,6,25.65119,-100.19772,HOGAR REUNIÓN,UT_DENSIDAD
216,4,C,HOGAR,130.4,12,0,25.62346,-100.17471,HOGAR REUNIÓN,UT_DENSIDAD
724,4,C,HOGAR,0.0,0,0,25.63517,-100.18604,HOGAR REUNIÓN,UT_DENSIDAD
861,4,C,BASE,0.0,0,0,25.69839,-100.11424,HOGAR REUNIÓN,UT_DENSIDAD
862,4,C,HOGAR,0.0,0,0,25.64401,-100.14872,HOGAR REUNIÓN,UT_DENSIDAD
868,4,C,HOGAR,0.0,0,0,25.64498,-100.10663,BARRIO COMPETIDO,UT_DENSIDAD
198,4,BC,BASE,118.0,10,0,25.64738,-100.09982,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
163,4,C,BASE,114.24,12,11,25.64966,-100.18897,HOGAR REUNIÓN,UT_GAS_URBANA
759,4,C,HOGAR,0.0,0,0,25.61631,-100.13266,HOGAR REUNIÓN,UT_DENSIDAD
63,4,D,HOGAR,108.53,12,5,25.66645,-100.10365,HOGAR REUNIÓN,UT_DENSIDAD
263,4,C,HOGAR,144.12,13,12,25.67809,-100.16256,HOGAR REUNIÓN,UT_DENSIDAD
67,4,C,RECESO,97.71,12,6,25.67955,-100.11205,PARADA TÉCNICA,UT_CARRETERA_GAS
741,4,C,HOGAR,0.0,0,0,25.6503,-100.09787,HOGAR REUNIÓN,UT_DENSIDAD
68,4,D,HOGAR,102.87,13,7,25.64911,-100.1431,HOGAR REUNIÓN,UT_GAS_URBANA
751,4,C,HOGAR,0.0,0,0,25.68108,-100.07976,HOGAR REUNIÓN,UT_DENSIDAD
69,4,C,HOGAR,101.82,12,7,25.61119,-100.17794,HOGAR REUNIÓN,UT_DENSIDAD
257,4,C,HOGAR,106.0,12,14,25.66678,-100.16033,HOGAR REUNIÓN,UT_DENSIDAD
755,4,C,HOGAR,0.0,0,0,25.6718,-100.07631,BARRIO COMPETIDO,UT_DENSIDAD
756,4,C,HOGAR,0.0,0,0,25.63392,-100.12148,HOGAR REUNIÓN,UT_DENSIDAD
758,4,C,BASE,0.0,0,0,25.62464,-100.11749,PARADA TÉCNICA,UT_GAS_URBANA
76,4,CD,HOGAR,109.21,13,7,25.6064,-100.16801,HOGAR REUNIÓN,UT_DENSIDAD
62,4,CD,BASE,85.25,12,9,25.64195,-100.11259,HOGAR REUNIÓN,UT_DENSIDAD
762,4,C,HOGAR,0.0,0,0,25.6793,-100.09175,HOGAR REUNIÓN,UT_DENSIDAD
256,4,C,HOGAR,95.0,10,0,25.65545,-100.12373,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
78,4,CD,HOGAR,115.44,13,9,25.68897,-100.11577,HOGAR REUNIÓN,UT_DENSIDAD
85,4,C,RECESO,116.98,14,10,25.64717,-100.09112,OFICINISTAS,UT_DENSIDAD
776,4,C,HOGAR,0.0,0,0,25.61936,-100.12416,OFICINISTAS,UT_DENSIDAD
86,4,C,HOGAR,116.12,12,9,25.68957,-100.11101,HOGAR REUNIÓN,UT_DENSIDAD
89,4,B,HOGAR,115.77,12,9,25.64365,-100.08587,HOGAR REUNIÓN,UT_DENSIDAD
778,4,C,BASE,0.0,0,0,25.64885,-100.08403,BARRIO COMPETIDO,UT_TRAFICO_VEHICULAR
781,4,C,HOGAR,89.47,13,0,25.6386,-100.1923,HOGAR REUNIÓN,UT_DENSIDAD
96,4,C,BASE,92.45,11,10,25.64882,-100.11601,HOGAR REUNIÓN,UT_DENSIDAD
782,4,C,HOGAR,0.0,0,0,25.6037,-100.1814,BARRIO COMPETIDO,UT_DENSIDAD
787,4,C,HOGAR,0.0,0,0,25.61143,-100.14326,BARRIO COMPETIDO,UT_DENSIDAD
476,4,C,BASE,97.14,13,17,25.65174,-100.16009,HOGAR REUNIÓN,UT_GAS_URBANA
573,4,C,HOGAR,0.0,13,0,25.61552,-100.15421,HOGAR REUNIÓN,UT_DENSIDAD
491,4,B,HOGAR,0.0,13,0,25.61903,-100.14562,HOGAR REUNIÓN,UT_DENSIDAD
576,4,C,HOGAR,110.74,12,5,25.65319,-100.20294,HOGAR REUNIÓN,UT_DENSIDAD
489,4,B,HOGAR,0.0,13,0,25.63466,-100.15852,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
578,4,C,HOGAR,0.0,13,0,25.60816,-100.16515,HOGAR REUNIÓN,UT_DENSIDAD
488,4,B,HOGAR,0.0,13,0,25.61455,-100.17592,HOGAR REUNIÓN,UT_DENSIDAD
487,4,B,HOGAR,0.0,13,0,25.63661,-100.17872,HOGAR REUNIÓN,UT_DENSIDAD
354,4,C,BASE,101.0,10,10,25.65599,-100.18227,OFICINISTAS,UT_GAS_URBANA
579,4,C,HOGAR,0.0,0,0,25.66445,-100.1007,HOGAR REUNIÓN,UT_DENSIDAD
478,4,C,HOGAR,78.49,11,8,25.63906,-100.18691,HOGAR REUNIÓN,UT_DENSIDAD
477,4,C,HOGAR,0.0,13,0,25.69536,-100.117,HOGAR REUNIÓN,UT_DENSIDAD
569,4,C,RECESO,0.0,13,0,25.62041,-100.10528,PARADA TÉCNICA,UT_CARRETERA_GAS
325,4,C,HOGAR,103.0,10,9,25.68066,-100.1747,HOGAR REUNIÓN,UT_DENSIDAD
586,4,C,BASE,102.14,12,0,25.6606,-100.15012,CLÁSICO,UT_TRAFICO_VEHICULAR
323,4,C,HOGAR,103.0,11,7,25.65474,-100.19161,HOGAR REUNIÓN,UT_DENSIDAD
357,4,C,HOGAR,99.48,13,17,25.64439,-100.18586,HOGAR REUNIÓN,UT_GAS_URBANA
469,4,C,BASE,110.53,13,12,25.67482,-100.19868,PARADA TÉCNICA,UT_DENSIDAD
589,4,C,HOGAR,107.21,13,0,25.63988,-100.19627,HOGAR REUNIÓN,UT_DENSIDAD
466,4,C,HOGAR,77.01,11,5,25.65171,-100.19697,HOGAR REUNIÓN,UT_DENSIDAD
463,4,CD,HOGAR,117.62,13,9,25.66278,-100.17165,HOGAR REUNIÓN,UT_DENSIDAD
592,4,C,HOGAR,104.63,13,0,25.64027,-100.20374,HOGAR REUNIÓN,UT_DENSIDAD
454,4,C,HOGAR,133.34,13,7,25.68396,-100.17319,HOGAR REUNIÓN,UT_DENSIDAD
313,4,C,HOGAR,101.0,13,9,25.66092,-100.1955,HOGAR REUNIÓN,UT_DENSIDAD
342,4,C,HOGAR,90.0,10,7,25.65693,-100.17219,HOGAR REUNIÓN,UT_DENSIDAD
343,4,C,HOGAR,113.0,11,11,25.6585,-100.1898,HOGAR REUNIÓN,UT_DENSIDAD
542,4,B,HOGAR,0.0,13,0,25.6263,-100.09652,HOGAR REUNIÓN,UT_DENSIDAD
543,4,B,HOGAR,0.0,13,0,25.65013,-100.07336,HOGAR REUNIÓN,UT_DENSIDAD
544,4,B,HOGAR,0.0,13,0,25.64653,-100.06443,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
532,4,B,HOGAR,0.0,13,0,25.68988,-100.10206,BARRIO COMPETIDO,UT_DENSIDAD
531,4,C,HOGAR,119.0,13,11,25.66834,-100.20095,HOGAR REUNIÓN,UT_DENSIDAD
546,4,B,HOGAR,0.0,13,0,25.62223,-100.09129,HOGAR REUNIÓN,UT_DENSIDAD
547,4,B,BASE,0.0,13,0,25.66161,-100.14385,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
529,4,B,HOGAR,0.0,13,0,25.64248,-100.1225,HOGAR REUNIÓN,UT_DENSIDAD
527,4,B,HOGAR,0.0,13,0,25.64268,-100.10129,HOGAR REUNIÓN,UT_DENSIDAD
524,4,B,HOGAR,0.0,13,0,25.64402,-100.05898,HOGAR REUNIÓN,UT_DENSIDAD
551,4,C,HOGAR,0.0,13,0,25.66131,-100.10421,HOGAR REUNIÓN,UT_DENSIDAD
301,4,C,HOGAR,120.0,10,10,25.64824,-100.1831,HOGAR REUNIÓN,UT_DENSIDAD
552,4,C,HOGAR,0.0,13,0,25.62981,-100.09465,HOGAR REUNIÓN,UT_DENSIDAD
344,4,C,HOGAR,113.11,10,12,25.65219,-100.20159,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
517,4,B,HOGAR,0.0,13,0,25.68302,-100.0874,HOGAR REUNIÓN,UT_DENSIDAD
515,4,B,HOGAR,0.0,13,0,25.63215,-100.09914,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
558,4,C,HOGAR,108.4,13,6,25.66055,-100.15006,HOGAR REUNIÓN,UT_DENSIDAD
561,4,C,HOGAR,117.26,13,11,25.66779,-100.1394,HOGAR REUNIÓN,UT_DENSIDAD
508,4,B,HOGAR,0.0,13,0,25.61912,-100.12962,HOGAR REUNIÓN,UT_DENSIDAD
335,4,C,HOGAR,119.72,13,0,25.68401,-100.17951,HOGAR REUNIÓN,UT_DENSIDAD
565,4,C,HOGAR,0.0,13,0,25.66704,-100.10666,HOGAR REUNIÓN,UT_DENSIDAD
347,4,CD,HOGAR,118.0,10,0,25.62776,-100.15437,HOGAR REUNIÓN,UT_DENSIDAD
505,4,B,BASE,0.0,13,0,25.61653,-100.14059,HOGAR REUNIÓN,UT_DENSIDAD
566,4,C,HOGAR,0.0,13,0,25.61549,-100.16955,HOGAR REUNIÓN,UT_DENSIDAD
499,4,B,HOGAR,0.0,13,0,25.61784,-100.17803,HOGAR REUNIÓN,UT_DENSIDAD
378,4,C,HOGAR,101.61,13,10,25.63521,-100.19571,HOGAR REUNIÓN,UT_DENSIDAD
613,4,C,HOGAR,0.0,13,0,25.66542,-100.12747,HOGAR REUNIÓN,UT_DENSIDAD
377,4,C,BASE,101.92,12,10,25.67398,-100.19056,OFICINISTAS,UT_GAS_URBANA
624,4,C,HOGAR,0.0,0,0,25.63117,-100.10429,HOGAR REUNIÓN,UT_DENSIDAD
609,4,C,HOGAR,112.76,13,7,25.6568,-100.20271,HOGAR REUNIÓN,UT_DENSIDAD
625,4,C,HOGAR,0.0,0,0,25.62271,-100.12389,BARRIO COMPETIDO,UT_DENSIDAD
437,4,D,HOGAR,132.58,13,10,25.6505,-100.19497,HOGAR REUNIÓN,UT_DENSIDAD
607,4,C,BASE,113.87,13,0,25.65072,-100.17396,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
405,4,C,BASE,114.35,13,11,25.67513,-100.19265,OFICINISTAS,UT_GAS_URBANA
606,4,C,HOGAR,0.0,13,0,25.66378,-100.12145,HOGAR REUNIÓN,UT_DENSIDAD
614,4,C,HOGAR,0.0,0,0,25.69467,-100.10876,HOGAR REUNIÓN,UT_DENSIDAD
628,4,C,HOGAR,0.0,0,0,25.62308,-100.11947,HOGAR REUNIÓN,UT_DENSIDAD
602,4,C,HOGAR,119.59,12,0,25.64834,-100.20994,HOGAR REUNIÓN,UT_DENSIDAD
632,4,C,HOGAR,0.0,0,0,25.67265,-100.10799,HOGAR REUNIÓN,UT_DENSIDAD
601,4,C,HOGAR,115.58,13,10,25.6537,-100.15693,HOGAR REUNIÓN,UT_DENSIDAD
379,4,C,HOGAR,84.9,12,8,25.66388,-100.20391,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
637,4,C,HOGAR,0.0,0,0,25.66896,-100.1318,HOGAR REUNIÓN,UT_DENSIDAD
619,4,C,HOGAR,0.0,0,0,25.69338,-100.11017,HOGAR REUNIÓN,UT_DENSIDAD
421,4,C,HOGAR,124.98,13,11,25.65846,-100.16494,HOGAR REUNIÓN,UT_DENSIDAD
305,4,B,BASE,84.0,10,9,25.6634,-100.1497,CLÁSICO,UT_DENSIDAD
312,4,C,HOGAR,128.0,13,11,25.64689,-100.17775,HOGAR REUNIÓN,UT_DENSIDAD
617,4,C,HOGAR,0.0,0,0,25.65422,-100.07998,BARRIO COMPETIDO,UT_DENSIDAD
397,4,C,HOGAR,107.52,11,6,25.6812,-100.17201,HOGAR REUNIÓN,UT_DENSIDAD
416,4,C,HOGAR,101.73,12,8,25.65194,-100.18565,HOGAR REUNIÓN,UT_DENSIDAD
381,5,C,BASE,107.18,12,6,25.78953,-100.19482,PARADA TÉCNICA,UT_GAS_URBANA
513,5,C,HOGAR,106.69,13,8,25.80144,-100.21888,HOGAR REUNIÓN,UT_DENSIDAD
512,5,B,HOGAR,98.66,13,7,25.75565,-100.10629,HOGAR REUNIÓN,UT_DENSIDAD
382,5,C,HOGAR,107.27,13,7,25.70592,-100.1009,BARRIO COMPETIDO,UT_DENSIDAD
415,5,C,HOGAR,99.9,13,10,25.74753,-100.15064,HOGAR REUNIÓN,UT_DENSIDAD
203,5,CD,BASE,109.41,12,11,25.74875,-100.22658,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
384,5,C,HOGAR,116.15,13,7,25.70345,-100.09608,HOGAR REUNIÓN,UT_DENSIDAD
871,5,C,HOGAR,0.0,0,0,25.79852,-100.22754,HOGAR REUNIÓN,UT_DENSIDAD
383,5,C,HOGAR,107.4,13,9,25.70929,-100.10361,PARADA TÉCNICA,UT_DENSIDAD
872,5,C,HOGAR,0.0,0,0,25.76884,-100.15083,HOGAR REUNIÓN,UT_DENSIDAD
418,5,CD,HOGAR,119.18,12,9,25.75359,-100.15279,HOGAR REUNIÓN,UT_DENSIDAD
202,5,C,BASE,80.28,10,5,25.82094,-100.22097,HOGAR REUNIÓN,UT_DENSIDAD
412,5,C,HOGAR,115.2,12,9,25.80539,-100.21943,HOGAR REUNIÓN,UT_DENSIDAD
393,5,C,HOGAR,112.3,12,8,25.82126,-100.10702,HOGAR REUNIÓN,UT_DENSIDAD
235,5,C,BASE,126.41,12,9,25.78424,-100.26629,HOGAR REUNIÓN,UT_DENSIDAD
394,5,C,HOGAR,111.77,13,9,25.81771,-100.1078,HOGAR REUNIÓN,UT_DENSIDAD
535,5,C,BASE,114.38,13,9,25.78523,-100.19049,PARADA TÉCNICA,UT_TRAFICO_PEATONAL
534,5,C,HOGAR,115.02,13,0,25.80848,-100.2275,HOGAR REUNIÓN,UT_DENSIDAD
533,5,C,HOGAR,117.29,13,6,25.76443,-100.26214,HOGAR REUNIÓN,UT_DENSIDAD
398,5,C,HOGAR,95.97,13,8,25.76204,-100.13888,HOGAR REUNIÓN,UT_DENSIDAD
821,5,C,HOGAR,0.0,0,0,25.78159,-100.24528,HOGAR REUNIÓN,UT_DENSIDAD
399,5,D,HOGAR,108.42,13,9,25.8141,-100.25587,HOGAR REUNIÓN,UT_DENSIDAD
385,5,CD,HOGAR,112.95,13,9,25.71077,-100.09625,BARRIO COMPETIDO,UT_DENSIDAD
388,5,C,HOGAR,111.77,13,9,25.82395,-100.12135,HOGAR REUNIÓN,UT_DENSIDAD
403,5,C,HOGAR,109.73,13,9,25.8132,-100.10732,PARADA TÉCNICA,UT_DENSIDAD
831,5,B,HOGAR,0.0,0,0,25.80079,-100.19156,HOGAR REUNIÓN,UT_DENSIDAD
833,5,C,HOGAR,0.0,0,0,25.8173,-100.234,HOGAR REUNIÓN,UT_DENSIDAD
836,5,C,HOGAR,0.0,0,0,25.796,-100.2677,HOGAR REUNIÓN,UT_DENSIDAD
387,5,C,HOGAR,118.08,12,4,25.75882,-100.17007,BARRIO COMPETIDO,UT_TRAFICO_VEHICULAR
217,5,CD,HOGAR,115.81,10,14,25.79035,-100.26302,HOGAR REUNIÓN,UT_DENSIDAD
386,5,C,HOGAR,107.1,12,13,25.70686,-100.09634,OFICINISTAS,UT_DENSIDAD
849,5,C,HOGAR,0.0,0,0,25.85841,-99.94211,BARRIO COMPETIDO,UT_DENSIDAD
857,5,C,HOGAR,0.0,0,0,0.0,0.0,HOGAR REUNIÓN,UT_DENSIDAD
459,5,C,HOGAR,82.92,12,8,25.73927,-100.14431,HOGAR REUNIÓN,UT_DENSIDAD
136,5,CD,HOGAR,107.9,10,13,25.77565,-100.26596,HOGAR REUNIÓN,UT_DENSIDAD
468,5,C,HOGAR,115.0,13,7,25.82092,-100.23078,HOGAR REUNIÓN,UT_DENSIDAD
467,5,C,HOGAR,121.19,13,0,25.82195,-100.23402,HOGAR REUNIÓN,UT_DENSIDAD
371,5,C,PEATONAL,95.0,10,4,25.77614,-100.18724,OFICINISTAS,UT_TRAFICO_PEATONAL
465,5,C,BASE,121.28,13,12,25.77893,-100.25511,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
359,5,C,HOGAR,66.24,10,9,25.79337,-100.23526,HOGAR REUNIÓN,UT_DENSIDAD
462,5,C,BASE,64.51,10,8,25.7795,-100.1882,OFICINISTAS,UT_TRAFICO_PEATONAL
461,5,C,HOGAR,99.45,12,3,25.76057,-100.2168,HOGAR REUNIÓN,UT_DENSIDAD
137,5,D,HOGAR,128.96,12,10,25.78499,-100.25311,HOGAR REUNIÓN,UT_GAS_URBANA
362,5,C,BASE,96.0,10,11,25.81464,-100.217,HOGAR REUNIÓN,UT_GAS_URBANA
115,5,BC,RECESO,160.2,12,0,25.78965,-100.14666,PARADA TÉCNICA,UT_CARRETERA_GAS
363,5,C,HOGAR,115.79,13,11,25.81966,-100.25688,HOGAR REUNIÓN,UT_DENSIDAD
364,5,C,HOGAR,108.21,10,12,25.74235,-100.21792,CLÁSICO,UT_GAS_URBANA
369,5,C,HOGAR,95.22,13,9,25.76323,-100.14641,HOGAR REUNIÓN,UT_DENSIDAD
368,5,C,HOGAR,92.06,13,5,25.76541,-100.14872,HOGAR REUNIÓN,UT_DENSIDAD
448,5,C,BASE,123.86,13,0,25.77803,-100.17311,OFICINISTAS,UT_TRAFICO_VEHICULAR
451,5,C,BASE,121.96,13,0,25.78324,-100.0539,HOGAR REUNIÓN,UT_DENSIDAD
449,5,C,HOGAR,121.98,13,10,25.74115,-100.22425,PARADA TÉCNICA,UT_DENSIDAD
482,5,C,RECESO,129.1,13,7,25.78409,-100.1831,OFICINISTAS,UT_TRAFICO_PEATONAL
494,5,C,BASE,111.54,13,5,26.08399,-99.60526,OFICINISTAS,UT_TRAFICO_VEHICULAR
353,5,C,HOGAR,97.45,13,10,25.75508,-100.1333,HOGAR REUNIÓN,UT_DENSIDAD
422,5,C,BASE,147.56,13,4,25.87785,-100.25374,PARADA TÉCNICA,UT_GAS_URBANA
168,5,CD,RECESO,114.1,12,6,25.85564,-100.23961,PARADA TÉCNICA,UT_CARRETERA_GAS
426,5,C,RECESO,109.92,11,4,25.77853,-100.18607,OFICINISTAS,UT_TRAFICO_PEATONAL
166,5,CD,HOGAR,95.54,10,7,25.79733,-100.24907,HOGAR REUNIÓN,UT_DENSIDAD
428,5,C,HOGAR,143.24,12,6,25.79502,-100.21742,HOGAR REUNIÓN,UT_DENSIDAD
483,5,C,HOGAR,113.33,13,6,26.30989,-99.5393,HOGAR REUNIÓN,UT_DENSIDAD
502,5,C,BASE,111.44,13,10,25.78769,-100.18016,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
481,5,C,HOGAR,113.5,13,11,25.7829,-100.2648,HOGAR REUNIÓN,UT_DENSIDAD
479,5,C,RECESO,117.85,13,10,25.78114,-100.18658,OFICINISTAS,UT_TRAFICO_PEATONAL
432,5,CD,HOGAR,112.31,13,7,25.81587,-100.26231,HOGAR REUNIÓN,UT_DENSIDAD
376,5,C,HOGAR,97.3,12,10,25.74147,-100.15877,HOGAR REUNIÓN,UT_GAS_URBANA
475,5,C,HOGAR,114.49,13,11,26.21838,-99.48379,HOGAR REUNIÓN,UT_DENSIDAD
434,5,C,HOGAR,105.56,13,9,25.78113,-100.25848,HOGAR REUNIÓN,UT_DENSIDAD
142,5,BC,HOGAR,131.12,13,9,25.7783,-100.18404,PARADA TÉCNICA,UT_CARRETERA_GAS
473,5,C,HOGAR,108.95,13,8,26.08988,-99.61414,OFICINISTAS,UT_DENSIDAD
373,5,CD,HOGAR,108.32,13,7,25.75829,-100.13589,HOGAR REUNIÓN,UT_DENSIDAD
678,5,C,HOGAR,125.71,13,0,25.80739,-100.23326,HOGAR REUNIÓN,UT_DENSIDAD
743,5,B,HOGAR,110.65,14,0,25.7687,-100.21336,HOGAR REUNIÓN,UT_DENSIDAD
603,5,C,BASE,129.77,13,0,25.77272,-100.01139,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
749,5,C,BASE,111.84,15,0,26.07895,-99.62539,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
574,5,C,HOGAR,107.74,13,0,25.8221,-100.25906,HOGAR REUNIÓN,UT_DENSIDAD
334,5,C,RECESO,117.0,10,9,25.77734,-100.18229,PARADA TÉCNICA,UT_CARRETERA_GAS
608,5,C,HOGAR,110.37,13,0,25.78701,-100.20481,HOGAR REUNIÓN,UT_DENSIDAD
568,5,C,HOGAR,108.3,13,0,25.79812,-100.25672,HOGAR REUNIÓN,UT_DENSIDAD
683,5,C,HOGAR,128.77,13,0,25.75383,-100.10352,BARRIO COMPETIDO,UT_DENSIDAD
679,5,C,HOGAR,120.39,13,0,25.75634,-100.16623,HOGAR REUNIÓN,UT_DENSIDAD
742,5,C,BASE,130.38,14,0,25.79436,-100.08207,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
563,5,C,BASE,116.56,13,12,25.77845,-100.02328,PARADA TÉCNICA,UT_TRAFICO_VEHICULAR
255,5,C,HOGAR,120.0,12,8,25.77606,-100.25501,HOGAR REUNIÓN,UT_DENSIDAD
676,5,C,HOGAR,112.43,13,0,25.77877,-100.2631,HOGAR REUNIÓN,UT_DENSIDAD
675,5,C,BASE,120.27,13,0,25.78519,-100.05869,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
339,5,BC,PEATONAL,113.0,10,11,25.77858,-100.12156,PARADA TÉCNICA,UT_GAS_URBANA
771,5,C,HOGAR,117.95,15,0,25.77843,-100.24895,HOGAR REUNIÓN,UT_DENSIDAD
772,5,C,HOGAR,89.6,15,0,25.79316,-100.18115,HOGAR REUNIÓN,UT_DENSIDAD
773,5,C,HOGAR,94.84,15,0,25.80301,-100.22922,HOGAR REUNIÓN,UT_DENSIDAD
283,5,C,HOGAR,98.26,13,9,25.76396,-100.24963,HOGAR REUNIÓN,UT_DENSIDAD
669,5,C,BASE,113.8,13,0,25.82412,-100.21998,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR
775,5,C,HOGAR,115.38,15,0,25.76244,-100.25412,HOGAR REUNIÓN,UT_DENSIDAD
392,5,C,RECESO,103.55,12,3,25.78061,-100.18968,OFICINISTAS,UT_TRAFICO_PEATONAL
596,5,B,HOGAR,129.77,13,5,25.79536,-100.0951,HOGAR REUNIÓN,UT_DENSIDAD
703,5,C,HOGAR,115.5,13,0,25.75169,-100.15797,HOGAR REUNIÓN,UT_DENSIDAD
