TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,MES_ID,VENTA_TOTAL,TARGET
6,2,C,HOGAR,0.0,0,0,26.02745,-98.35609,HOGAR REUNIÓN,UT_DENSIDAD,202401,670117.8,1
6,2,C,HOGAR,0.0,0,0,26.02745,-98.35609,HOGAR REUNIÓN,UT_DENSIDAD,202301,563471.59,1
6,2,C,HOGAR,0.0,0,0,26.02745,-98.35609,HOGAR REUNIÓN,UT_DENSIDAD,202304,627341.29,1
6,2,C,HOGAR,0.0,0,0,26.02745,-98.35609,HOGAR REUNIÓN,UT_DENSIDAD,202412,347584.15,0
6,2,C,HOGAR,0.0,0,0,26.02745,-98.35609,HOGAR REUNIÓN,UT_DENSIDAD,202406,847171.53,1
6,2,C,HOGAR,0.0,0,0,26.02745,-98.35609,HOGAR REUNIÓN,UT_DENSIDAD,202307,696131.6,1
6,2,C,HOGAR,0.0,0,0,26.02745,-98.35609,HOGAR REUNIÓN,UT_DENSIDAD,202311,584047.43,1
6,2,C,HOGAR,0.0,0,0,26.02745,-98.35609,HOGAR REUNIÓN,UT_DENSIDAD,202411,713226.55,1
6,2,C,HOGAR,0.0,0,0,26.02745,-98.35609,HOGAR REUNIÓN,UT_DENSIDAD,202403,664241.73,1
6,2,C,HOGAR,0.0,0,0,26.02745,-98.35609,HOGAR REUNIÓN,UT_DENSIDAD,202312,669952.38,1
236,3,B,HOGAR,130.0,12,0,25.60325,-100.25761,HOGAR REUNIÓN,UT_DENSIDAD,202402,1293374.9,1
236,3,B,HOGAR,130.0,12,0,25.60325,-100.25761,HOGAR REUNIÓN,UT_DENSIDAD,202312,1408970.92,1
236,3,B,HOGAR,130.0,12,0,25.60325,-100.25761,HOGAR REUNIÓN,UT_DENSIDAD,202404,1386588.95,1
236,3,B,HOGAR,130.0,12,0,25.60325,-100.25761,HOGAR REUNIÓN,UT_DENSIDAD,202407,1474409.1,1
236,3,B,HOGAR,130.0,12,0,25.60325,-100.25761,HOGAR REUNIÓN,UT_DENSIDAD,202307,1533148.24,1
236,3,B,HOGAR,130.0,12,0,25.60325,-100.25761,HOGAR REUNIÓN,UT_DENSIDAD,202406,1507523.57,1
236,3,B,HOGAR,130.0,12,0,25.60325,-100.25761,HOGAR REUNIÓN,UT_DENSIDAD,202308,1494342.85,1
236,3,B,HOGAR,130.0,12,0,25.60325,-100.25761,HOGAR REUNIÓN,UT_DENSIDAD,202309,1563873.47,1
236,3,B,HOGAR,130.0,12,0,25.60325,-100.25761,HOGAR REUNIÓN,UT_DENSIDAD,202411,1231345.73,1
236,3,B,HOGAR,130.0,12,0,25.60325,-100.25761,HOGAR REUNIÓN,UT_DENSIDAD,202405,1660851.92,1
236,3,B,HOGAR,130.0,12,0,25.60325,-100.25761,HOGAR REUNIÓN,UT_DENSIDAD,202311,1353493.64,1
236,3,B,HOGAR,130.0,12,0,25.60325,-100.25761,HOGAR REUNIÓN,UT_DENSIDAD,202310,1350987.98,1
236,3,B,HOGAR,130.0,12,0,25.60325,-100.25761,HOGAR REUNIÓN,UT_DENSIDAD,202301,1190080.34,1
236,3,B,HOGAR,130.0,12,0,25.60325,-100.25761,HOGAR REUNIÓN,UT_DENSIDAD,202403,1406460.3,1
236,3,B,HOGAR,130.0,12,0,25.60325,-100.25761,HOGAR REUNIÓN,UT_DENSIDAD,202306,1517893.66,1
236,3,B,HOGAR,130.0,12,0,25.60325,-100.25761,HOGAR REUNIÓN,UT_DENSIDAD,202401,1305608.58,1
236,3,B,HOGAR,130.0,12,0,25.60325,-100.25761,HOGAR REUNIÓN,UT_DENSIDAD,202302,1140195.11,1
236,3,B,HOGAR,130.0,12,0,25.60325,-100.25761,HOGAR REUNIÓN,UT_DENSIDAD,202303,1288095.93,1
236,3,B,HOGAR,130.0,12,0,25.60325,-100.25761,HOGAR REUNIÓN,UT_DENSIDAD,202304,1260962.07,1
236,3,B,HOGAR,130.0,12,0,25.60325,-100.25761,HOGAR REUNIÓN,UT_DENSIDAD,202412,619947.13,1
236,3,B,HOGAR,130.0,12,0,25.60325,-100.25761,HOGAR REUNIÓN,UT_DENSIDAD,202305,1378842.89,1
345,3,A,HOGAR,97.5,10,7,25.64527,-100.37938,CLÁSICO,UT_TRAFICO_VEHICULAR,202303,1855654.16,1
345,3,A,HOGAR,97.5,10,7,25.64527,-100.37938,CLÁSICO,UT_TRAFICO_VEHICULAR,202301,1603635.73,1
345,3,A,HOGAR,97.5,10,7,25.64527,-100.37938,CLÁSICO,UT_TRAFICO_VEHICULAR,202310,2009525.01,1
345,3,A,HOGAR,97.5,10,7,25.64527,-100.37938,CLÁSICO,UT_TRAFICO_VEHICULAR,202407,2047835.23,1
345,3,A,HOGAR,97.5,10,7,25.64527,-100.37938,CLÁSICO,UT_TRAFICO_VEHICULAR,202308,2258984.77,1
345,3,A,HOGAR,97.5,10,7,25.64527,-100.37938,CLÁSICO,UT_TRAFICO_VEHICULAR,202411,1919065.67,1
345,3,A,HOGAR,97.5,10,7,25.64527,-100.37938,CLÁSICO,UT_TRAFICO_VEHICULAR,202305,2001793.68,1
345,3,A,HOGAR,97.5,10,7,25.64527,-100.37938,CLÁSICO,UT_TRAFICO_VEHICULAR,202402,1944261.86,1
345,3,A,HOGAR,97.5,10,7,25.64527,-100.37938,CLÁSICO,UT_TRAFICO_VEHICULAR,202302,1617235.23,1
345,3,A,HOGAR,97.5,10,7,25.64527,-100.37938,CLÁSICO,UT_TRAFICO_VEHICULAR,202311,1909213.03,1
345,3,A,HOGAR,97.5,10,7,25.64527,-100.37938,CLÁSICO,UT_TRAFICO_VEHICULAR,202401,1904600.86,1
345,3,A,HOGAR,97.5,10,7,25.64527,-100.37938,CLÁSICO,UT_TRAFICO_VEHICULAR,202404,2079903.87,1
345,3,A,HOGAR,97.5,10,7,25.64527,-100.37938,CLÁSICO,UT_TRAFICO_VEHICULAR,202412,915639.3,1
345,3,A,HOGAR,97.5,10,7,25.64527,-100.37938,CLÁSICO,UT_TRAFICO_VEHICULAR,202406,2284679.14,1
345,3,A,HOGAR,97.5,10,7,25.64527,-100.37938,CLÁSICO,UT_TRAFICO_VEHICULAR,202307,2045882.18,1
345,3,A,HOGAR,97.5,10,7,25.64527,-100.37938,CLÁSICO,UT_TRAFICO_VEHICULAR,202405,2538019.47,1
345,3,A,HOGAR,97.5,10,7,25.64527,-100.37938,CLÁSICO,UT_TRAFICO_VEHICULAR,202304,1700826.96,1
345,3,A,HOGAR,97.5,10,7,25.64527,-100.37938,CLÁSICO,UT_TRAFICO_VEHICULAR,202403,2010860.62,1
345,3,A,HOGAR,97.5,10,7,25.64527,-100.37938,CLÁSICO,UT_TRAFICO_VEHICULAR,202306,2249329.3,1
345,3,A,HOGAR,97.5,10,7,25.64527,-100.37938,CLÁSICO,UT_TRAFICO_VEHICULAR,202309,2293413.1,1
345,3,A,HOGAR,97.5,10,7,25.64527,-100.37938,CLÁSICO,UT_TRAFICO_VEHICULAR,202312,1969478.34,1
204,3,AB,BASE,122.4,12,0,25.65211,-100.37786,OFICINISTAS,UT_TRAFICO_VEHICULAR,202405,2939543.98,1
204,3,AB,BASE,122.4,12,0,25.65211,-100.37786,OFICINISTAS,UT_TRAFICO_VEHICULAR,202306,2716080.32,1
204,3,AB,BASE,122.4,12,0,25.65211,-100.37786,OFICINISTAS,UT_TRAFICO_VEHICULAR,202402,2227908.71,1
204,3,AB,BASE,122.4,12,0,25.65211,-100.37786,OFICINISTAS,UT_TRAFICO_VEHICULAR,202404,2536871.93,1
204,3,AB,BASE,122.4,12,0,25.65211,-100.37786,OFICINISTAS,UT_TRAFICO_VEHICULAR,202303,2490447.35,1
204,3,AB,BASE,122.4,12,0,25.65211,-100.37786,OFICINISTAS,UT_TRAFICO_VEHICULAR,202311,2306668.99,1
204,3,AB,BASE,122.4,12,0,25.65211,-100.37786,OFICINISTAS,UT_TRAFICO_VEHICULAR,202302,2161110.78,1
204,3,AB,BASE,122.4,12,0,25.65211,-100.37786,OFICINISTAS,UT_TRAFICO_VEHICULAR,202304,2293422.7,1
204,3,AB,BASE,122.4,12,0,25.65211,-100.37786,OFICINISTAS,UT_TRAFICO_VEHICULAR,202412,1058170.68,1
204,3,AB,BASE,122.4,12,0,25.65211,-100.37786,OFICINISTAS,UT_TRAFICO_VEHICULAR,202307,2536099.32,1
204,3,AB,BASE,122.4,12,0,25.65211,-100.37786,OFICINISTAS,UT_TRAFICO_VEHICULAR,202310,2433202.24,1
204,3,AB,BASE,122.4,12,0,25.65211,-100.37786,OFICINISTAS,UT_TRAFICO_VEHICULAR,202301,2117248.93,1
204,3,AB,BASE,122.4,12,0,25.65211,-100.37786,OFICINISTAS,UT_TRAFICO_VEHICULAR,202305,2518208.29,1
204,3,AB,BASE,122.4,12,0,25.65211,-100.37786,OFICINISTAS,UT_TRAFICO_VEHICULAR,202411,2353176.28,1
204,3,AB,BASE,122.4,12,0,25.65211,-100.37786,OFICINISTAS,UT_TRAFICO_VEHICULAR,202312,2347210.8,1
204,3,AB,BASE,122.4,12,0,25.65211,-100.37786,OFICINISTAS,UT_TRAFICO_VEHICULAR,202403,2347398.79,1
204,3,AB,BASE,122.4,12,0,25.65211,-100.37786,OFICINISTAS,UT_TRAFICO_VEHICULAR,202401,2346913.14,1
204,3,AB,BASE,122.4,12,0,25.65211,-100.37786,OFICINISTAS,UT_TRAFICO_VEHICULAR,202406,2655054.22,1
204,3,AB,BASE,122.4,12,0,25.65211,-100.37786,OFICINISTAS,UT_TRAFICO_VEHICULAR,202308,2722667.83,1
204,3,AB,BASE,122.4,12,0,25.65211,-100.37786,OFICINISTAS,UT_TRAFICO_VEHICULAR,202309,2839179.14,1
204,3,AB,BASE,122.4,12,0,25.65211,-100.37786,OFICINISTAS,UT_TRAFICO_VEHICULAR,202407,2533535.23,1
214,3,BC,RECESO,127.36,11,0,25.66708,-100.2804,OFICINISTAS,UT_GAS_URBANA,202301,1060996.42,1
214,3,BC,RECESO,127.36,11,0,25.66708,-100.2804,OFICINISTAS,UT_GAS_URBANA,202307,1393220.64,1
214,3,BC,RECESO,127.36,11,0,25.66708,-100.2804,OFICINISTAS,UT_GAS_URBANA,202411,1259161.01,1
214,3,BC,RECESO,127.36,11,0,25.66708,-100.2804,OFICINISTAS,UT_GAS_URBANA,202310,1251334.98,1
214,3,BC,RECESO,127.36,11,0,25.66708,-100.2804,OFICINISTAS,UT_GAS_URBANA,202305,1148472.09,1
214,3,BC,RECESO,127.36,11,0,25.66708,-100.2804,OFICINISTAS,UT_GAS_URBANA,202312,1323252.42,1
214,3,BC,RECESO,127.36,11,0,25.66708,-100.2804,OFICINISTAS,UT_GAS_URBANA,202404,1421193.33,1
214,3,BC,RECESO,127.36,11,0,25.66708,-100.2804,OFICINISTAS,UT_GAS_URBANA,202405,1496769.41,1
214,3,BC,RECESO,127.36,11,0,25.66708,-100.2804,OFICINISTAS,UT_GAS_URBANA,202407,1401792.66,1
214,3,BC,RECESO,127.36,11,0,25.66708,-100.2804,OFICINISTAS,UT_GAS_URBANA,202311,1163823.59,1
214,3,BC,RECESO,127.36,11,0,25.66708,-100.2804,OFICINISTAS,UT_GAS_URBANA,202412,655606.82,1
214,3,BC,RECESO,127.36,11,0,25.66708,-100.2804,OFICINISTAS,UT_GAS_URBANA,202401,1230935.14,1
214,3,BC,RECESO,127.36,11,0,25.66708,-100.2804,OFICINISTAS,UT_GAS_URBANA,202406,1394494.53,1
214,3,BC,RECESO,127.36,11,0,25.66708,-100.2804,OFICINISTAS,UT_GAS_URBANA,202403,1333202.65,1
214,3,BC,RECESO,127.36,11,0,25.66708,-100.2804,OFICINISTAS,UT_GAS_URBANA,202306,1302373.82,1
214,3,BC,RECESO,127.36,11,0,25.66708,-100.2804,OFICINISTAS,UT_GAS_URBANA,202309,1338079.09,1
214,3,BC,RECESO,127.36,11,0,25.66708,-100.2804,OFICINISTAS,UT_GAS_URBANA,202303,1204588.27,1
214,3,BC,RECESO,127.36,11,0,25.66708,-100.2804,OFICINISTAS,UT_GAS_URBANA,202304,1251872.88,1
214,3,BC,RECESO,127.36,11,0,25.66708,-100.2804,OFICINISTAS,UT_GAS_URBANA,202402,1185974.57,1
214,3,BC,RECESO,127.36,11,0,25.66708,-100.2804,OFICINISTAS,UT_GAS_URBANA,202302,1018349.25,1
214,3,BC,RECESO,127.36,11,0,25.66708,-100.2804,OFICINISTAS,UT_GAS_URBANA,202308,1245063.35,1
846,3,B,HOGAR,85.22,10,0,25.65985,-100.34713,OFICINISTAS,UT_DENSIDAD,202404,510410.55,1
846,3,B,HOGAR,85.22,10,0,25.65985,-100.34713,OFICINISTAS,UT_DENSIDAD,202407,602451.3,1
846,3,B,HOGAR,85.22,10,0,25.65985,-100.34713,OFICINISTAS,UT_DENSIDAD,202403,434396.38,0
846,3,B,HOGAR,85.22,10,0,25.65985,-100.34713,OFICINISTAS,UT_DENSIDAD,202405,633638.54,1
846,3,B,HOGAR,85.22,10,0,25.65985,-100.34713,OFICINISTAS,UT_DENSIDAD,202411,575969.96,1
846,3,B,HOGAR,85.22,10,0,25.65985,-100.34713,OFICINISTAS,UT_DENSIDAD,202402,374832.6,0
846,3,B,HOGAR,85.22,10,0,25.65985,-100.34713,OFICINISTAS,UT_DENSIDAD,202401,20083.6,0
846,3,B,HOGAR,85.22,10,0,25.65985,-100.34713,OFICINISTAS,UT_DENSIDAD,202406,593033.47,1
846,3,B,HOGAR,85.22,10,0,25.65985,-100.34713,OFICINISTAS,UT_DENSIDAD,202412,278163.77,0
841,3,B,HOGAR,0.0,0,0,25.58732,-100.27536,HOGAR REUNIÓN,UT_DENSIDAD,202407,1289263.28,1
841,3,B,HOGAR,0.0,0,0,25.58732,-100.27536,HOGAR REUNIÓN,UT_DENSIDAD,202403,1080584.91,1
841,3,B,HOGAR,0.0,0,0,25.58732,-100.27536,HOGAR REUNIÓN,UT_DENSIDAD,202312,760992.35,1
841,3,B,HOGAR,0.0,0,0,25.58732,-100.27536,HOGAR REUNIÓN,UT_DENSIDAD,202311,15273.95,0
841,3,B,HOGAR,0.0,0,0,25.58732,-100.27536,HOGAR REUNIÓN,UT_DENSIDAD,202404,1261279.64,1
841,3,B,HOGAR,0.0,0,0,25.58732,-100.27536,HOGAR REUNIÓN,UT_DENSIDAD,202405,1377627.78,1
841,3,B,HOGAR,0.0,0,0,25.58732,-100.27536,HOGAR REUNIÓN,UT_DENSIDAD,202412,593763.38,1
841,3,B,HOGAR,0.0,0,0,25.58732,-100.27536,HOGAR REUNIÓN,UT_DENSIDAD,202401,865245.39,1
841,3,B,HOGAR,0.0,0,0,25.58732,-100.27536,HOGAR REUNIÓN,UT_DENSIDAD,202402,951526.96,1
841,3,B,HOGAR,0.0,0,0,25.58732,-100.27536,HOGAR REUNIÓN,UT_DENSIDAD,202406,1332583.23,1
841,3,B,HOGAR,0.0,0,0,25.58732,-100.27536,HOGAR REUNIÓN,UT_DENSIDAD,202411,1390224.52,1
221,3,AB,RECESO,168.4,12,0,25.65854,-100.35639,OFICINISTAS,UT_TRAFICO_VEHICULAR,202407,2175721.9,1
221,3,AB,RECESO,168.4,12,0,25.65854,-100.35639,OFICINISTAS,UT_TRAFICO_VEHICULAR,202307,2220886.04,1
221,3,AB,RECESO,168.4,12,0,25.65854,-100.35639,OFICINISTAS,UT_TRAFICO_VEHICULAR,202302,1652691.89,1
221,3,AB,RECESO,168.4,12,0,25.65854,-100.35639,OFICINISTAS,UT_TRAFICO_VEHICULAR,202311,1925184.92,1
221,3,AB,RECESO,168.4,12,0,25.65854,-100.35639,OFICINISTAS,UT_TRAFICO_VEHICULAR,202411,1923987.25,1
221,3,AB,RECESO,168.4,12,0,25.65854,-100.35639,OFICINISTAS,UT_TRAFICO_VEHICULAR,202412,937136.38,1
221,3,AB,RECESO,168.4,12,0,25.65854,-100.35639,OFICINISTAS,UT_TRAFICO_VEHICULAR,202301,1737025.58,1
221,3,AB,RECESO,168.4,12,0,25.65854,-100.35639,OFICINISTAS,UT_TRAFICO_VEHICULAR,202406,2179156.48,1
221,3,AB,RECESO,168.4,12,0,25.65854,-100.35639,OFICINISTAS,UT_TRAFICO_VEHICULAR,202403,1918662.37,1
221,3,AB,RECESO,168.4,12,0,25.65854,-100.35639,OFICINISTAS,UT_TRAFICO_VEHICULAR,202303,1837684.05,1
221,3,AB,RECESO,168.4,12,0,25.65854,-100.35639,OFICINISTAS,UT_TRAFICO_VEHICULAR,202306,2264320.0,1
221,3,AB,RECESO,168.4,12,0,25.65854,-100.35639,OFICINISTAS,UT_TRAFICO_VEHICULAR,202404,2028950.17,1
221,3,AB,RECESO,168.4,12,0,25.65854,-100.35639,OFICINISTAS,UT_TRAFICO_VEHICULAR,202405,2377157.94,1
221,3,AB,RECESO,168.4,12,0,25.65854,-100.35639,OFICINISTAS,UT_TRAFICO_VEHICULAR,202402,1811367.36,1
221,3,AB,RECESO,168.4,12,0,25.65854,-100.35639,OFICINISTAS,UT_TRAFICO_VEHICULAR,202309,2296537.21,1
221,3,AB,RECESO,168.4,12,0,25.65854,-100.35639,OFICINISTAS,UT_TRAFICO_VEHICULAR,202401,1935091.3,1
221,3,AB,RECESO,168.4,12,0,25.65854,-100.35639,OFICINISTAS,UT_TRAFICO_VEHICULAR,202305,2008327.13,1
221,3,AB,RECESO,168.4,12,0,25.65854,-100.35639,OFICINISTAS,UT_TRAFICO_VEHICULAR,202308,2214014.73,1
221,3,AB,RECESO,168.4,12,0,25.65854,-100.35639,OFICINISTAS,UT_TRAFICO_VEHICULAR,202310,1979098.35,1
221,3,AB,RECESO,168.4,12,0,25.65854,-100.35639,OFICINISTAS,UT_TRAFICO_VEHICULAR,202312,2006211.53,1
221,3,AB,RECESO,168.4,12,0,25.65854,-100.35639,OFICINISTAS,UT_TRAFICO_VEHICULAR,202304,1753746.95,1
222,3,AB,RECESO,112.0,9,0,25.6544,-100.29456,OFICINISTAS,UT_DENSIDAD,202411,725782.97,1
222,3,AB,RECESO,112.0,9,0,25.6544,-100.29456,OFICINISTAS,UT_DENSIDAD,202401,639897.16,1
222,3,AB,RECESO,112.0,9,0,25.6544,-100.29456,OFICINISTAS,UT_DENSIDAD,202307,887109.0,1
222,3,AB,RECESO,112.0,9,0,25.6544,-100.29456,OFICINISTAS,UT_DENSIDAD,202402,674379.32,1
222,3,AB,RECESO,112.0,9,0,25.6544,-100.29456,OFICINISTAS,UT_DENSIDAD,202303,817942.44,1
222,3,AB,RECESO,112.0,9,0,25.6544,-100.29456,OFICINISTAS,UT_DENSIDAD,202306,911027.97,1
222,3,AB,RECESO,112.0,9,0,25.6544,-100.29456,OFICINISTAS,UT_DENSIDAD,202311,745990.38,1
222,3,AB,RECESO,112.0,9,0,25.6544,-100.29456,OFICINISTAS,UT_DENSIDAD,202304,802825.05,1
222,3,AB,RECESO,112.0,9,0,25.6544,-100.29456,OFICINISTAS,UT_DENSIDAD,202308,848123.44,1
222,3,AB,RECESO,112.0,9,0,25.6544,-100.29456,OFICINISTAS,UT_DENSIDAD,202412,314408.34,0
222,3,AB,RECESO,112.0,9,0,25.6544,-100.29456,OFICINISTAS,UT_DENSIDAD,202309,890676.9,1
222,3,AB,RECESO,112.0,9,0,25.6544,-100.29456,OFICINISTAS,UT_DENSIDAD,202404,797809.67,1
222,3,AB,RECESO,112.0,9,0,25.6544,-100.29456,OFICINISTAS,UT_DENSIDAD,202406,760049.74,1
222,3,AB,RECESO,112.0,9,0,25.6544,-100.29456,OFICINISTAS,UT_DENSIDAD,202310,781667.15,1
222,3,AB,RECESO,112.0,9,0,25.6544,-100.29456,OFICINISTAS,UT_DENSIDAD,202405,865432.83,1
222,3,AB,RECESO,112.0,9,0,25.6544,-100.29456,OFICINISTAS,UT_DENSIDAD,202312,733085.26,1
222,3,AB,RECESO,112.0,9,0,25.6544,-100.29456,OFICINISTAS,UT_DENSIDAD,202403,755070.53,1
222,3,AB,RECESO,112.0,9,0,25.6544,-100.29456,OFICINISTAS,UT_DENSIDAD,202407,809730.15,1
222,3,AB,RECESO,112.0,9,0,25.6544,-100.29456,OFICINISTAS,UT_DENSIDAD,202302,708583.1,1
222,3,AB,RECESO,112.0,9,0,25.6544,-100.29456,OFICINISTAS,UT_DENSIDAD,202305,840773.29,1
222,3,AB,RECESO,112.0,9,0,25.6544,-100.29456,OFICINISTAS,UT_DENSIDAD,202301,639677.78,1
827,3,B,BASE,0.0,0,0,25.52392,-100.20669,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202406,1864599.27,1
827,3,B,BASE,0.0,0,0,25.52392,-100.20669,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202412,797156.19,1
827,3,B,BASE,0.0,0,0,25.52392,-100.20669,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202411,1736417.49,1
827,3,B,BASE,0.0,0,0,25.52392,-100.20669,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202405,1928782.63,1
827,3,B,BASE,0.0,0,0,25.52392,-100.20669,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202404,1542672.8,1
827,3,B,BASE,0.0,0,0,25.52392,-100.20669,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202403,129188.73,0
827,3,B,BASE,0.0,0,0,25.52392,-100.20669,HOGAR REUNIÓN,UT_TRAFICO_VEHICULAR,202407,1909610.83,1
234,3,A,RECESO,111.14,12,0,25.65389,-100.34217,PARADA TÉCNICA,UT_DENSIDAD,202406,1707922.22,1
234,3,A,RECESO,111.14,12,0,25.65389,-100.34217,PARADA TÉCNICA,UT_DENSIDAD,202306,1841604.04,1
234,3,A,RECESO,111.14,12,0,25.65389,-100.34217,PARADA TÉCNICA,UT_DENSIDAD,202404,1712621.46,1
234,3,A,RECESO,111.14,12,0,25.65389,-100.34217,PARADA TÉCNICA,UT_DENSIDAD,202403,1550748.5,1
234,3,A,RECESO,111.14,12,0,25.65389,-100.34217,PARADA TÉCNICA,UT_DENSIDAD,202312,1672113.78,1
234,3,A,RECESO,111.14,12,0,25.65389,-100.34217,PARADA TÉCNICA,UT_DENSIDAD,202302,1452883.0,1
234,3,A,RECESO,111.14,12,0,25.65389,-100.34217,PARADA TÉCNICA,UT_DENSIDAD,202310,1705364.68,1
234,3,A,RECESO,111.14,12,0,25.65389,-100.34217,PARADA TÉCNICA,UT_DENSIDAD,202307,1776909.73,1
234,3,A,RECESO,111.14,12,0,25.65389,-100.34217,PARADA TÉCNICA,UT_DENSIDAD,202308,1896667.64,1
234,3,A,RECESO,111.14,12,0,25.65389,-100.34217,PARADA TÉCNICA,UT_DENSIDAD,202405,1938795.11,1
234,3,A,RECESO,111.14,12,0,25.65389,-100.34217,PARADA TÉCNICA,UT_DENSIDAD,202402,1539330.57,1
234,3,A,RECESO,111.14,12,0,25.65389,-100.34217,PARADA TÉCNICA,UT_DENSIDAD,202311,1644136.73,1
234,3,A,RECESO,111.14,12,0,25.65389,-100.34217,PARADA TÉCNICA,UT_DENSIDAD,202412,779238.89,1
234,3,A,RECESO,111.14,12,0,25.65389,-100.34217,PARADA TÉCNICA,UT_DENSIDAD,202407,1823143.83,1
234,3,A,RECESO,111.14,12,0,25.65389,-100.34217,PARADA TÉCNICA,UT_DENSIDAD,202309,1882463.78,1
234,3,A,RECESO,111.14,12,0,25.65389,-100.34217,PARADA TÉCNICA,UT_DENSIDAD,202401,1619416.22,1
234,3,A,RECESO,111.14,12,0,25.65389,-100.34217,PARADA TÉCNICA,UT_DENSIDAD,202301,1435262.78,1
234,3,A,RECESO,111.14,12,0,25.65389,-100.34217,PARADA TÉCNICA,UT_DENSIDAD,202411,1629733.7,1
234,3,A,RECESO,111.14,12,0,25.65389,-100.34217,PARADA TÉCNICA,UT_DENSIDAD,202303,1677472.87,1
234,3,A,RECESO,111.14,12,0,25.65389,-100.34217,PARADA TÉCNICA,UT_DENSIDAD,202304,1516050.54,1
234,3,A,RECESO,111.14,12,0,25.65389,-100.34217,PARADA TÉCNICA,UT_DENSIDAD,202305,1704090.74,1
246,3,B,BASE,100.57,14,0,25.64233,-100.27841,CLÁSICO,UT_TRAFICO_VEHICULAR,202412,379054.35,0
246,3,B,BASE,100.57,14,0,25.64233,-100.27841,CLÁSICO,UT_TRAFICO_VEHICULAR,202306,790818.84,1
246,3,B,BASE,100.57,14,0,25.64233,-100.27841,CLÁSICO,UT_TRAFICO_VEHICULAR,202311,816806.04,1
246,3,B,BASE,100.57,14,0,25.64233,-100.27841,CLÁSICO,UT_TRAFICO_VEHICULAR,202404,862620.11,1
246,3,B,BASE,100.57,14,0,25.64233,-100.27841,CLÁSICO,UT_TRAFICO_VEHICULAR,202405,1006869.62,1
246,3,B,BASE,100.57,14,0,25.64233,-100.27841,CLÁSICO,UT_TRAFICO_VEHICULAR,202407,898504.92,1
246,3,B,BASE,100.57,14,0,25.64233,-100.27841,CLÁSICO,UT_TRAFICO_VEHICULAR,202302,81046.66,0
246,3,B,BASE,100.57,14,0,25.64233,-100.27841,CLÁSICO,UT_TRAFICO_VEHICULAR,202301,528623.79,1
246,3,B,BASE,100.57,14,0,25.64233,-100.27841,CLÁSICO,UT_TRAFICO_VEHICULAR,202310,1196458.24,1
246,3,B,BASE,100.57,14,0,25.64233,-100.27841,CLÁSICO,UT_TRAFICO_VEHICULAR,202304,623434.08,1
246,3,B,BASE,100.57,14,0,25.64233,-100.27841,CLÁSICO,UT_TRAFICO_VEHICULAR,202308,938640.78,1
246,3,B,BASE,100.57,14,0,25.64233,-100.27841,CLÁSICO,UT_TRAFICO_VEHICULAR,202402,692704.4,1
246,3,B,BASE,100.57,14,0,25.64233,-100.27841,CLÁSICO,UT_TRAFICO_VEHICULAR,202303,129769.7,0
246,3,B,BASE,100.57,14,0,25.64233,-100.27841,CLÁSICO,UT_TRAFICO_VEHICULAR,202305,733276.01,1
246,3,B,BASE,100.57,14,0,25.64233,-100.27841,CLÁSICO,UT_TRAFICO_VEHICULAR,202312,858020.81,1
246,3,B,BASE,100.57,14,0,25.64233,-100.27841,CLÁSICO,UT_TRAFICO_VEHICULAR,202309,1327283.14,1
246,3,B,BASE,100.57,14,0,25.64233,-100.27841,CLÁSICO,UT_TRAFICO_VEHICULAR,202307,803009.91,1
246,3,B,BASE,100.57,14,0,25.64233,-100.27841,CLÁSICO,UT_TRAFICO_VEHICULAR,202411,800172.26,1
246,3,B,BASE,100.57,14,0,25.64233,-100.27841,CLÁSICO,UT_TRAFICO_VEHICULAR,202401,884710.24,1
246,3,B,BASE,100.57,14,0,25.64233,-100.27841,CLÁSICO,UT_TRAFICO_VEHICULAR,202406,876651.6,1
246,3,B,BASE,100.57,14,0,25.64233,-100.27841,CLÁSICO,UT_TRAFICO_VEHICULAR,202403,843561.07,1
167,3,BC,HOGAR,0.0,8,0,25.64782,-100.27427,CLÁSICO,UT_GAS_URBANA,202411,1594080.08,1
167,3,BC,HOGAR,0.0,8,0,25.64782,-100.27427,CLÁSICO,UT_GAS_URBANA,202302,1292642.7,1
167,3,BC,HOGAR,0.0,8,0,25.64782,-100.27427,CLÁSICO,UT_GAS_URBANA,202311,1383211.66,1
167,3,BC,HOGAR,0.0,8,0,25.64782,-100.27427,CLÁSICO,UT_GAS_URBANA,202402,1455356.29,1
167,3,BC,HOGAR,0.0,8,0,25.64782,-100.27427,CLÁSICO,UT_GAS_URBANA,202412,798107.96,1
167,3,BC,HOGAR,0.0,8,0,25.64782,-100.27427,CLÁSICO,UT_GAS_URBANA,202308,1624701.72,1
